name;birthday;customer;orderdate;product;units;unitprice
Lonny;1982-08-17;Industries Advanced Organization;2016-10-05 09:14:17.515155;Thriller record;45;18,93
Maxwell;1970-10-21;Star Federated Organization;2016-10-14 09:14:17.515206;banana;39;10,0
Reuben;1983-08-05;Architecture Net Co;2016-10-03 09:14:17.515257;iPad;30;930,92
Zane;1981-10-27;South Inc;2016-10-07 09:14:17.515308;PlayStation;30;210,26
Sandy;1975-05-18;Universal Star Incorporated;2016-10-03 09:14:17.515359;Corolla;47;23676,67
Sabina;1986-10-08;Resource LLC;2016-10-07 09:14:17.515409;Rubik’s Cube;25;18,96
Debrah;1985-01-02;Software Building Speed Organization;2016-09-26 09:14:17.515458;iPad;35;833,25
Brant;1971-01-04;Hill Speed International;2016-10-08 09:14:17.515509;banana;4;10,0
Gregorio;1975-12-06;North Analysis Organization;2016-10-01 09:14:17.515559;Rubik’s Cube;33;17,8
Sasha;1986-05-08;Power LLC;2016-10-03 09:14:17.515616;Lipitor;43;10,48
Mariano;1984-02-22;Internet Application Industries;2016-10-03 09:14:17.515668;PlayStation;45;240,66
Helen;1995-02-07;West Organization;2016-10-15 09:14:17.515719;Rubik’s Cube;33;17,58
Mari;1972-10-23;Consulting Federated Vision Agency;2016-10-01 09:14:17.515768;Harry Potter book;2;32,27
Alfred;1967-08-14;Architecture People Technology Inc;2016-09-30 09:14:17.515820;iPhone;4;643,69
Elsa;1977-05-04;Adventure Software Systems Incorporated;2016-10-20 09:14:17.515870;Lipitor;5;10,36
Ashleigh;1980-12-30;Galaxy International;2016-09-28 09:14:17.515921;Corolla;21;20063,41
Doreen;1980-11-22;Research Technology Corporation;2016-09-28 09:14:17.515972;Harry Potter book;2;14,47
Cordell;1954-07-14;Building Inc;2016-10-06 09:14:17.516022;Harry Potter book;19;6,21
Edwardo;1987-03-12;Solutions Co;2016-10-04 09:14:17.516079;Thriller record;30;13,8
Garret;1977-04-14;Galaxy Direct Agency;2016-10-05 09:14:17.516129;Harry Potter book;24;30,26
Zack;1987-04-23;General Hardware Limited;2016-10-06 09:14:17.516181;iPhone;44;762,69
Brianna;1986-12-01;North Venture Power Group;2016-09-28 09:14:17.516233;Corolla;50;23599,26
Tessa;1978-03-14;South Telecom International;2016-09-29 09:14:17.516285;Lipitor;40;11,51
Earlene;1986-04-29;Data Star Agency;2016-10-16 09:14:17.516336;Lipitor;17;11,19
Oren;1979-11-07;Pacific Vision Construction Agency;2016-09-26 09:14:17.516386;Harry Potter book;34;34,74
Williams;1987-08-12;Software Corporation;2016-10-19 09:14:17.516436;Thriller record;12;18,07
Deann;1987-02-05;Pacific Solutions Galaxy Limited;2016-09-28 09:14:17.516486;iPad;31;582,26
Lissette;1967-07-18;Frontier Hardware Industries;2016-10-07 09:14:17.516537;Rubik’s Cube;1;16,18
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-09-26 09:14:17.516587;Corolla;38;23040,9
Duncan;1958-07-04;Research Net Co;2016-10-17 09:14:17.516640;Corolla;45;20213,16
Eduardo;1983-09-02;Software Limited;2016-10-14 09:14:17.516690;Star Wars;15;10,3
Lou;1982-05-08;Interactive Internet Contract Corporation;2016-09-30 09:14:17.516741;PlayStation;28;253,43
Bernadette;1973-08-07;Vision Limited;2016-10-02 09:14:17.516796;banana;12;10,0
Rosario;1979-09-18;People Inc;2016-09-30 09:14:17.516848;banana;1;10,0
Kermit;1984-03-22;Electronic Future Incorporated;2016-10-04 09:14:17.516898;Rubik’s Cube;50;17,29
Danilo;1956-04-05;Vision Venture Organization;2016-10-17 09:14:17.516953;Rubik’s Cube;7;17,88
Carson;1983-03-25;Systems Resource Virtual LLC;2016-10-12 09:14:17.517009;PlayStation;22;254,99
Joshua;1958-02-21;Software Alpha North Group;2016-10-10 09:14:17.517077;PlayStation;2;245,9
Aurelio;1976-08-25;Medicine Galaxy Limited;2016-10-18 09:14:17.517113;banana;39;10,0
Sun;1979-09-08;North Agency;2016-10-13 09:14:17.517146;iPhone;24;524,14
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-20 09:14:17.517178;Corolla;28;20183,33
Johnny;1970-11-05;Provider Alpha Vision Limited;2016-09-28 09:14:17.517210;iPad;41;859,86
Felipe;1995-04-19;Star Vision Organization;2016-10-06 09:14:17.517241;Harry Potter book;12;6,05
Lee;1981-02-11;General Galaxy International;2016-10-07 09:14:17.517274;iPhone;7;538,63
Allene;1982-08-06;Adventure Network Co;2016-10-13 09:14:17.517306;Rubik’s Cube;49;17,32
Judy;1975-10-28;Electronics Innovation Consulting Inc;2016-10-02 09:14:17.517338;Lipitor;1;10,5
William;1984-03-20;Electronic Industries;2016-09-27 09:14:17.517370;Corolla;26;22925,12
Virgilio;1987-06-28;West Direct Inc;2016-10-18 09:14:17.517401;Harry Potter book;35;6,12
Zelma;1990-10-16;People LLC;2016-10-07 09:14:17.517432;Corolla;23;20479,47
Esteban;1982-05-23;Internet Industries;2016-10-04 09:14:17.517463;banana;17;10,0
Sabina;1986-10-08;Resource LLC;2016-10-07 09:14:17.517496;Corolla;4;21252,01
Maryanne;1985-05-06;North LLC;2016-10-10 09:14:17.517527;Rubik’s Cube;22;17,5
Frederick;1983-07-24;Building Max East Inc;2016-10-05 09:14:17.517558;Rubik’s Cube;48;15,01
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-10-20 09:14:17.517590;Harry Potter book;13;29,14
Doreen;1980-11-22;Research Technology Corporation;2016-10-12 09:14:17.517621;Star Wars;48;10,22
Chance;1982-11-24;Max South Venture Organization;2016-10-11 09:14:17.517653;iPad;39;770,23
Elsa;1977-05-04;Adventure Software Systems Incorporated;2016-09-26 09:14:17.517685;Harry Potter book;25;26,9
Nellie;1986-07-19;Atlantic Star Corporation;2016-10-05 09:14:17.517717;Harry Potter book;50;5,07
Leann;1958-04-05;Net Corporation;2016-10-18 09:14:17.517749;Thriller record;48;16,2
Brianna;1986-12-01;North Venture Power Group;2016-10-17 09:14:17.517785;Harry Potter book;9;27,4
Jamie;1985-12-03;Max LLC;2016-10-06 09:14:17.517818;Thriller record;26;9,07
Dee;1969-10-06;Building Omega LLC;2016-10-07 09:14:17.517849;Star Wars;33;8,6
Jaclyn;1978-08-30;Galaxy Contract LLC;2016-09-30 09:14:17.517881;Corolla;16;20575,5
Adan;1995-11-23;Electronic Vision Provider Co;2016-10-05 09:14:17.517914;Corolla;50;20337,19
Mariano;1984-02-22;Internet Application Industries;2016-10-17 09:14:17.517976;Thriller record;15;8,05
Roxie;1978-05-01;East Software Inc;2016-09-26 09:14:17.518092;Lipitor;47;10,23
Andrea;1964-10-25;North Telecom Co;2016-09-26 09:14:17.518155;Lipitor;33;10,53
Gay;1978-01-27;Interactive Star Organization;2016-09-28 09:14:17.518195;Lipitor;36;10,16
Tobias;1979-07-04;Adventure Industries;2016-10-06 09:14:17.518233;iPhone;19;419,62
Sung;1994-03-27;Solutions Group;2016-10-13 09:14:17.518267;Rubik’s Cube;39;18,27
Lou;1982-05-08;Interactive Internet Contract Corporation;2016-10-18 09:14:17.518301;PlayStation;27;253,88
Jess;1968-05-10;Star Application Source Corporation;2016-09-26 09:14:17.518334;Lipitor;41;11,08
Wilburn;1979-07-11;Solutions Organization;2016-10-17 09:14:17.518367;Rubik’s Cube;15;16,47
Gregorio;1975-12-06;North Analysis Organization;2016-09-28 09:14:17.518402;Corolla;12;22110,59
Tobias;1979-07-04;Adventure Industries;2016-10-15 09:14:17.518434;PlayStation;27;208,97
Luther;1980-08-03;Bell East Alpha Limited;2016-10-20 09:14:17.518466;iPad;47;698,12
Reuben;1983-08-05;Architecture Net Co;2016-10-08 09:14:17.518498;Rubik’s Cube;14;18,99
Jamie;1985-12-03;Max LLC;2016-10-06 09:14:17.518531;PlayStation;37;266,2
Deandre;1960-01-15;Studio Galaxy People Agency;2016-10-18 09:14:17.518565;Corolla;27;20492,84
Willard;1982-04-18;People Interactive Incorporated;2016-10-09 09:14:17.518598;Lipitor;24;10,05
Rosario;1994-09-13;Solutions LLC;2016-09-26 09:14:17.518630;Thriller record;35;19,44
Gregoria;1987-09-13;Star Digital Resource Co;2016-10-04 09:14:17.518670;iPad;44;916,55
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-10-01 09:14:17.518704;banana;21;10,0
Drew;1968-03-13;Architecture Industries;2016-09-29 09:14:17.518736;Corolla;12;24401,18
Weston;1984-10-04;Atlantic Industries Organization;2016-10-20 09:14:17.518769;Star Wars;10;10,8
Judy;1975-10-28;Electronics Innovation Consulting Inc;2016-09-28 09:14:17.518802;iPhone;21;615,44
Garret;1977-04-14;Galaxy Direct Agency;2016-09-29 09:14:17.518834;Harry Potter book;26;32,98
Jamie;1985-12-03;Max LLC;2016-10-17 09:14:17.518866;Corolla;11;22727,26
Tillie;1983-04-17;Net Software Pacific Co;2016-10-10 09:14:17.518899;Lipitor;35;10,37
Brandie;1998-12-31;Technology Internet Incorporated;2016-09-29 09:14:17.518931;Corolla;31;21662,37
Sabrina;1983-10-18;Star Atlantic Provider Limited;2016-10-07 09:14:17.518964;iPhone;17;447,23
Edwardo;1987-03-12;Solutions Co;2016-09-26 09:14:17.518996;PlayStation;1;290,63
Mari;1972-10-23;Consulting Federated Vision Agency;2016-09-29 09:14:17.519029;iPad;4;945,41
Jan;1974-05-11;Direct Corporation;2016-09-29 09:14:17.519061;iPhone;35;455,75
Gregorio;1975-12-06;North Analysis Organization;2016-10-15 09:14:17.519094;banana;14;10,0
Deandre;1958-06-18;Alpha Organization;2016-10-18 09:14:17.519126;Harry Potter book;9;29,79
Renita;1992-09-30;Industries International;2016-10-14 09:14:17.519157;iPad;24;862,18
Jamie;1985-12-03;Max LLC;2016-10-03 09:14:17.519189;Lipitor;14;10,76
Bill;1973-06-08;Direct Corporation;2016-10-06 09:14:17.519221;PlayStation;46;276,72
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-09-28 09:14:17.519253;iPhone;23;779,0
Otto;1996-04-25;Graphics International;2016-09-30 09:14:17.519285;banana;21;10,0
Jarod;1978-01-18;Design Software North Incorporated;2016-10-06 09:14:17.519318;banana;16;10,0
Ruben;1966-06-26;Data West Limited;2016-10-15 09:14:17.519350;Thriller record;22;12,44
Margret;1979-01-19;Star Resource Corporation;2016-10-12 09:14:17.519382;PlayStation;33;227,57
Rafaela;1981-01-19;Design International;2016-10-19 09:14:17.519415;PlayStation;45;204,75
Colette;1981-08-05;Technology Industries;2016-10-16 09:14:17.519447;iPad;50;460,98
Santa;1986-11-20;Star LLC;2016-09-30 09:14:17.519479;Lipitor;26;11,93
Elsa;1977-05-04;Adventure Software Systems Incorporated;2016-10-01 09:14:17.519514;Star Wars;7;11,01
Adan;1977-10-24;Solutions Inc;2016-10-18 09:14:17.519612;Star Wars;41;9,89
Brice;1985-06-19;Hardware Industries;2016-10-08 09:14:17.519668;iPhone;7;445,28
Ruben;1966-06-26;Data West Limited;2016-09-30 09:14:17.519742;Corolla;44;20400,21
Darcy;1970-06-28;Technology Telecom Limited;2016-09-30 09:14:17.519770;Thriller record;45;13,58
Rafaela;1981-01-19;Design International;2016-10-12 09:14:17.519794;Star Wars;34;9,72
Adolph;1983-07-22;Innovation Pacific Corporation;2016-10-19 09:14:17.519818;Thriller record;28;10,48
Marcelino;1956-04-10;Internet Consulting Digital Co;2016-10-10 09:14:17.519842;Thriller record;12;18,51
Jude;1953-06-20;Atlantic Building International;2016-10-18 09:14:17.519866;Rubik’s Cube;43;18,95
Sandy;1979-04-24;Research Co;2016-10-10 09:14:17.519890;banana;10;10,0
Arden;1969-09-04;Pacific Signal Incorporated;2016-10-09 09:14:17.519914;Lipitor;22;10,72
Julia;1985-10-20;Power Network LLC;2016-09-28 09:14:17.519937;Harry Potter book;8;24,17
Earlene;1986-04-29;Data Star Agency;2016-09-26 09:14:17.519961;banana;28;10,0
Vickey;1979-08-22;Design Group;2016-10-05 09:14:17.519984;Thriller record;6;18,75
Ilene;1971-08-27;Studio Organization;2016-10-02 09:14:17.520008;iPad;47;804,92
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-06 09:14:17.520032;Thriller record;18;9,95
Manuela;1958-01-25;Resource International;2016-10-14 09:14:17.520055;Star Wars;9;9,67
Deann;1987-02-05;Pacific Solutions Galaxy Limited;2016-10-05 09:14:17.520078;Harry Potter book;43;31,08
Oren;1979-11-07;Pacific Vision Construction Agency;2016-10-12 09:14:17.520102;Star Wars;21;9,86
Dominick;1979-07-26;Solutions Co;2016-10-10 09:14:17.520125;banana;2;10,0
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-09-27 09:14:17.520148;banana;18;10,0
Bertram;1979-12-03;Galaxy Electronics Incorporated;2016-10-16 09:14:17.520172;banana;21;10,0
Linda;1980-10-24;Advanced Provider Corporation;2016-10-09 09:14:17.520196;Corolla;38;23340,26
Lou;1982-05-08;Interactive Internet Contract Corporation;2016-10-06 09:14:17.520219;iPad;20;504,32
Carmine;1967-06-01;General Star Speed Group;2016-10-01 09:14:17.520242;Thriller record;20;13,45
Reba;1967-07-12;Direct Limited;2016-10-06 09:14:17.520265;Harry Potter book;2;28,26
Delmer;1996-10-05;Data Advanced Agency;2016-09-29 09:14:17.520287;Rubik’s Cube;37;15,19
Alfonso;1986-05-19;Power People Co;2016-10-05 09:14:17.520311;Corolla;42;20551,93
Johnna;1980-08-23;Resource Group;2016-10-07 09:14:17.520334;Corolla;21;24652,75
Michael;1962-11-05;Galaxy Federated Limited;2016-10-05 09:14:17.520358;Harry Potter book;46;23,16
Roosevelt;1967-05-29;Solutions Max Organization;2016-10-18 09:14:17.520382;Thriller record;14;11,65
Geraldo;1985-11-07;Solutions Group;2016-10-14 09:14:17.520406;iPad;2;736,39
Leola;1976-04-30;Application Venture Organization;2016-10-01 09:14:17.520429;Rubik’s Cube;15;15,29
Lonnie;1986-02-15;Studio South LLC;2016-10-10 09:14:17.520453;Lipitor;42;11,02
Lissette;1967-07-18;Frontier Hardware Industries;2016-09-26 09:14:17.520476;banana;34;10,0
Gay;1978-01-27;Interactive Star Organization;2016-10-15 09:14:17.520500;Star Wars;27;8,3
Reba;1967-07-12;Direct Limited;2016-10-17 09:14:17.520523;Star Wars;5;9,81
Ezequiel;1980-10-07;Advanced Alpha Virtual Organization;2016-10-11 09:14:17.520550;iPhone;44;892,83
Nora;1982-05-31;Net Speed Analysis Corporation;2016-10-09 09:14:17.520574;Thriller record;2;12,76
Rashad;1982-10-11;West Construction Network Corporation;2016-10-05 09:14:17.520597;Star Wars;15;10,25
Maxine;1970-11-19;Application North Solutions Corporation;2016-10-07 09:14:17.520622;Corolla;3;22232,05
Lissette;1967-07-18;Frontier Hardware Industries;2016-09-29 09:14:17.520645;Star Wars;31;8,92
Gregorio;1975-12-06;North Analysis Organization;2016-09-29 09:14:17.520668;Harry Potter book;37;14,27
Kenneth;1975-12-23;Building Limited;2016-10-11 09:14:17.520692;iPhone;38;532,33
Mariano;1983-05-03;Vision Solutions Organization;2016-10-02 09:14:17.520715;Corolla;27;22954,78
Kenneth;1975-12-23;Building Limited;2016-10-16 09:14:17.520738;iPhone;49;602,78
Tosha;1973-03-08;Solutions Corporation;2016-09-28 09:14:17.520762;Corolla;48;24266,78
Max;1984-04-10;Network Bell Net Limited;2016-10-16 09:14:17.520785;Corolla;42;24842,03
Vickey;1979-08-22;Design Group;2016-09-29 09:14:17.520808;Harry Potter book;13;5,55
Carson;1983-03-25;Systems Resource Virtual LLC;2016-10-10 09:14:17.520832;iPhone;22;681,13
Constance;1981-04-28;Software Industries;2016-09-27 09:14:17.520855;iPad;4;652,84
Chloe;1968-09-15;Vision Innovation Resource Incorporated;2016-10-13 09:14:17.520878;iPad;7;862,7
Alton;1985-02-12;Source Studio Inc;2016-10-08 09:14:17.520905;Star Wars;49;9,9
Elaine;1980-06-15;Architecture Systems Solutions International;2016-10-07 09:14:17.520929;banana;5;10,0
Emanuel;1975-01-15;Consulting Analysis Power Agency;2016-10-01 09:14:17.520953;Lipitor;27;10,99
Zane;1981-10-27;South Inc;2016-10-06 09:14:17.520976;Star Wars;33;11,59
Margret;1979-01-19;Star Resource Corporation;2016-10-02 09:14:17.521000;PlayStation;22;206,03
Allene;1982-08-06;Adventure Network Co;2016-10-04 09:14:17.521023;Rubik’s Cube;15;17,72
Garret;1977-04-14;Galaxy Direct Agency;2016-10-01 09:14:17.521046;Star Wars;3;8,44
Nora;1982-05-31;Net Speed Analysis Corporation;2016-09-27 09:14:17.521069;Lipitor;19;11,64
Melanie;1971-07-15;Contract Construction Industries;2016-10-17 09:14:17.521092;Thriller record;24;11,98
Mariano;1983-05-03;Vision Solutions Organization;2016-10-05 09:14:17.521115;banana;15;10,0
Johnny;1970-11-05;Provider Alpha Vision Limited;2016-10-10 09:14:17.521138;iPad;8;803,21
Duncan;1958-07-04;Research Net Co;2016-09-28 09:14:17.521161;banana;12;10,0
Brianna;1986-12-01;North Venture Power Group;2016-09-30 09:14:17.521185;Harry Potter book;44;30,81
Aurelio;1976-08-25;Medicine Galaxy Limited;2016-10-03 09:14:17.521208;Rubik’s Cube;6;18,18
Rashad;1982-10-11;West Construction Network Corporation;2016-10-05 09:14:17.521232;Corolla;21;23189,43
Emanuel;1975-01-15;Consulting Analysis Power Agency;2016-09-30 09:14:17.521255;banana;17;10,0
Brianna;1986-12-01;North Venture Power Group;2016-10-16 09:14:17.521278;Lipitor;16;10,42
Deann;1987-02-05;Pacific Solutions Galaxy Limited;2016-10-14 09:14:17.521302;Corolla;13;20622,74
Darcy;1970-06-28;Technology Telecom Limited;2016-10-16 09:14:17.521325;Lipitor;3;10,19
Sun;1974-04-15;Industries Universal Consulting Corporation;2016-10-15 09:14:17.521348;Thriller record;40;18,68
Joesph;1972-03-20;Direct Organization;2016-10-14 09:14:17.521374;Lipitor;43;11,23
Alfred;1967-08-14;Architecture People Technology Inc;2016-10-03 09:14:17.521399;Corolla;17;22799,52
David;1952-01-18;Internet Organization;2016-10-19 09:14:17.521422;Rubik’s Cube;24;16,04
Kasey;1987-08-04;Solutions Hardware Limited;2016-10-20 09:14:17.521446;Corolla;2;24622,38
Jaime;1978-03-08;Net Group;2016-10-07 09:14:17.521469;Harry Potter book;7;20,11
Adolph;1983-07-22;Innovation Pacific Corporation;2016-10-08 09:14:17.521492;Star Wars;24;10,6
Danny;1982-11-10;Atlantic Star Organization;2016-10-02 09:14:17.521515;iPhone;48;554,65
Chance;1982-11-24;Max South Venture Organization;2016-10-11 09:14:17.521539;PlayStation;28;216,17
Reuben;1983-08-05;Architecture Net Co;2016-10-12 09:14:17.521562;Corolla;12;20333,2
Augusta;1986-06-27;Research Speed Corporation;2016-09-29 09:14:17.521587;Corolla;21;24584,2
Oren;1979-11-07;Pacific Vision Construction Agency;2016-10-19 09:14:17.521622;PlayStation;10;224,84
Cathie;1973-02-26;Adventure South North Limited;2016-10-07 09:14:17.521642;banana;16;10,0
Alden;1984-12-01;Electronics Net Corporation;2016-09-29 09:14:17.521663;iPhone;20;561,54
Sung;1994-03-27;Solutions Group;2016-10-18 09:14:17.521683;PlayStation;49;275,98
Hellen;1982-02-01;Application Technology Software International;2016-10-10 09:14:17.521703;Thriller record;4;15,58
Jess;1968-05-10;Star Application Source Corporation;2016-09-26 09:14:17.521723;PlayStation;28;248,16
Alden;1983-07-29;Hardware Group;2016-10-15 09:14:17.521742;Star Wars;49;11,16
Renita;1992-09-30;Industries International;2016-10-05 09:14:17.521763;Corolla;50;21513,6
Brant;1971-01-04;Hill Speed International;2016-10-08 09:14:17.521783;Harry Potter book;3;24,12
Chiquita;1981-03-23;Virtual LLC;2016-10-09 09:14:17.521803;Lipitor;50;11,34
Timothy;1970-04-03;Max Co;2016-10-05 09:14:17.521823;PlayStation;27;272,91
Mike;1969-05-10;Pacific Software Inc;2016-10-13 09:14:17.521843;Corolla;13;20853,0
Alden;1984-12-01;Electronics Net Corporation;2016-10-03 09:14:17.521863;iPhone;20;456,12
Lavern;1983-02-10;North Virtual Star Limited;2016-10-06 09:14:17.521883;iPhone;32;590,16
Cristina;1982-01-23;Innovation Speed Direct International;2016-10-20 09:14:17.521902;Rubik’s Cube;35;17,52
Estella;1990-08-03;Resource Group;2016-09-30 09:14:17.521923;Rubik’s Cube;44;16,68
Andrea;1964-10-25;North Telecom Co;2016-10-02 09:14:17.521942;Rubik’s Cube;40;15,47
Gay;1978-01-27;Interactive Star Organization;2016-10-20 09:14:17.521965;Rubik’s Cube;22;15,51
Mohamed;1978-05-22;Design Star Industries;2016-10-04 09:14:17.521987;iPhone;22;597,34
Rashad;1982-10-11;West Construction Network Corporation;2016-10-03 09:14:17.522008;Rubik’s Cube;3;17,33
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-12 09:14:17.522031;banana;49;10,0
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-16 09:14:17.522051;Corolla;46;20523,65
Aida;1980-02-19;Graphics Direct International;2016-10-08 09:14:17.522071;Rubik’s Cube;9;15,0
Inez;1967-10-08;Universal Adventure Incorporated;2016-10-01 09:14:17.522091;Corolla;3;23746,23
Alfonso;1986-05-19;Power People Co;2016-10-20 09:14:17.522112;Thriller record;30;18,56
Gay;1978-01-27;Interactive Star Organization;2016-10-08 09:14:17.522132;Corolla;47;21440,82
Kasey;1987-08-04;Solutions Hardware Limited;2016-09-30 09:14:17.522152;Harry Potter book;27;18,69
Alejandro;1983-09-10;Net Agency;2016-09-29 09:14:17.522172;Corolla;35;21271,16
Dwight;1979-12-15;Hardware Vision Telecom Group;2016-10-20 09:14:17.522191;PlayStation;7;209,66
Junior;1979-08-19;Source Internet Inc;2016-10-13 09:14:17.522211;iPad;21;305,68
Vickey;1979-08-22;Design Group;2016-09-29 09:14:17.522231;Harry Potter book;12;28,3
Tristan;1984-07-31;Consulting Resource Group;2016-09-28 09:14:17.522251;Thriller record;30;16,26
Roderick;1990-11-05;Electronics Industries;2016-09-27 09:14:17.522271;Corolla;5;21577,26
Jamie;1985-12-03;Max LLC;2016-10-18 09:14:17.522291;Lipitor;15;11,21
Helen;1995-02-07;West Organization;2016-10-11 09:14:17.522312;Corolla;2;20407,66
Brenda;1983-06-07;Architecture Alpha West Inc;2016-10-03 09:14:17.522332;Harry Potter book;43;33,56
Weston;1984-10-04;Atlantic Industries Organization;2016-09-26 09:14:17.522351;iPad;36;605,93
Fausto;1980-11-30;Frontier Max Analysis LLC;2016-09-26 09:14:17.522372;iPad;38;723,72
Man;1986-02-09;Bell Max Medicine Inc;2016-09-27 09:14:17.522393;Star Wars;22;10,3
Jewel;1986-07-12;Bell Incorporated;2016-10-11 09:14:17.522412;Harry Potter book;2;34,8
Tanner;1990-04-27;Direct Co;2016-10-16 09:14:17.522432;Lipitor;34;10,46
Edmund;1985-01-13;Studio Inc;2016-10-11 09:14:17.522452;Corolla;19;21840,68
Sabina;1986-10-08;Resource LLC;2016-10-09 09:14:17.522472;Thriller record;15;14,61
Garth;1979-10-30;Hill Data Agency;2016-10-04 09:14:17.522492;iPad;42;741,62
Constance;1981-04-28;Software Industries;2016-10-17 09:14:17.522512;banana;28;10,0
Fausto;1980-11-30;Frontier Max Analysis LLC;2016-10-13 09:14:17.522532;Thriller record;17;14,47
Dorothea;1952-10-29;Research Federated Organization;2016-09-29 09:14:17.522552;banana;39;10,0
Kasey;1987-08-04;Solutions Hardware Limited;2016-10-06 09:14:17.522572;Rubik’s Cube;38;17,94
Carlo;1993-07-27;Source Pacific Corporation;2016-09-27 09:14:17.522592;Harry Potter book;31;10,08
Jamie;1985-12-03;Max LLC;2016-10-11 09:14:17.522613;Corolla;14;22520,26
Mariano;1984-02-22;Internet Application Industries;2016-10-02 09:14:17.522632;PlayStation;49;227,09
Kaitlyn;1986-07-31;Telecom Inc;2016-09-28 09:14:17.522652;iPhone;47;775,47
Veda;1982-01-12;East Limited;2016-10-13 09:14:17.522672;Corolla;4;21432,59
Marybeth;1980-09-14;Net Alpha Future Corporation;2016-10-16 09:14:17.522692;Thriller record;43;13,97
Adolph;1983-07-22;Innovation Pacific Corporation;2016-10-20 09:14:17.522712;PlayStation;21;269,82
Rose;1972-09-24;Vision Building Hill Group;2016-10-18 09:14:17.522733;Corolla;32;21089,67
Teressa;1980-05-18;Construction Direct Co;2016-10-04 09:14:17.522752;Rubik’s Cube;45;15,81
Maria;1984-06-07;Pacific Studio Industries;2016-09-27 09:14:17.522772;Star Wars;23;10,95
Jordan;1978-07-30;Vision Corporation;2016-10-01 09:14:17.522792;Lipitor;14;11,12
Dorcas;1987-01-06;Research Consulting Medicine Industries;2016-10-03 09:14:17.522812;iPhone;48;841,47
Tristan;1984-07-31;Consulting Resource Group;2016-10-07 09:14:17.522833;iPad;47;1039,24
Brandi;1967-05-13;Electronics Construction Agency;2016-10-14 09:14:17.522853;Thriller record;43;16,36
Joshua;1958-02-21;Software Alpha North Group;2016-10-02 09:14:17.522876;iPad;2;787,28
Duncan;1958-07-04;Research Net Co;2016-10-10 09:14:17.522897;Corolla;39;23320,87
Derrick;1985-05-04;Construction Analysis Limited;2016-10-08 09:14:17.522917;iPhone;8;419,78
Esteban;1982-05-23;Internet Industries;2016-10-11 09:14:17.522937;iPad;37;631,66
Tessa;1978-03-14;South Telecom International;2016-10-03 09:14:17.522958;iPhone;11;852,54
Antwan;1981-05-18;General International;2016-10-15 09:14:17.522977;Lipitor;21;11,98
Lee;1981-02-11;General Galaxy International;2016-10-17 09:14:17.522997;iPad;39;303,32
Derrick;1985-05-04;Construction Analysis Limited;2016-09-30 09:14:17.523017;iPhone;3;556,63
Michelle;1985-08-29;Vision Speed International;2016-10-02 09:14:17.523041;Rubik’s Cube;15;17,7
Kermit;1984-03-22;Electronic Future Incorporated;2016-10-14 09:14:17.523061;banana;15;10,0
Tricia;1979-10-19;Application Star General Incorporated;2016-10-03 09:14:17.523081;PlayStation;3;240,51
Laura;1972-03-18;Net Medicine Solutions Corporation;2016-09-28 09:14:17.523102;iPhone;33;783,28
Alden;1983-07-29;Hardware Group;2016-10-12 09:14:17.523121;iPhone;27;678,17
Ezequiel;1980-10-07;Advanced Alpha Virtual Organization;2016-09-26 09:14:17.523141;Harry Potter book;48;22,87
Aida;1980-02-19;Graphics Direct International;2016-10-10 09:14:17.523161;PlayStation;28;272,3
Elsa;1977-05-04;Adventure Software Systems Incorporated;2016-10-05 09:14:17.523182;Corolla;33;20373,2
Graciela;1987-01-10;General Max Limited;2016-10-17 09:14:17.523202;Corolla;45;21535,94
Jude;1953-06-20;Atlantic Building International;2016-10-13 09:14:17.523222;Star Wars;19;11,41
Zane;1981-12-31;Virtual Corporation;2016-09-29 09:14:17.523241;Rubik’s Cube;32;18,02
Sun;1974-04-15;Industries Universal Consulting Corporation;2016-10-20 09:14:17.523264;Harry Potter book;45;7,29
Dorene;1995-03-17;Bell Resource Venture LLC;2016-10-07 09:14:17.523285;iPhone;39;406,37
Brady;1981-06-28;Design Hill Direct International;2016-09-30 09:14:17.523306;Thriller record;46;17,96
Kennith;1988-01-08;Provider Electronic Corporation;2016-10-11 09:14:17.523325;Rubik’s Cube;21;17,83
Tessa;1978-03-14;South Telecom International;2016-10-13 09:14:17.523346;Corolla;26;23930,83
Michael;1962-11-05;Galaxy Federated Limited;2016-09-28 09:14:17.523365;Harry Potter book;43;13,47
Jean;1969-05-24;Industries Organization;2016-10-06 09:14:17.523385;Thriller record;25;12,78
Inez;1967-10-08;Universal Adventure Incorporated;2016-10-11 09:14:17.523405;Rubik’s Cube;5;17,61
Brianna;1986-12-01;North Venture Power Group;2016-10-09 09:14:17.523425;iPad;39;946,2
Leann;1958-04-05;Net Corporation;2016-10-05 09:14:17.523446;Corolla;28;23951,23
Denny;1980-05-19;Star Vision Incorporated;2016-10-20 09:14:17.523467;Harry Potter book;36;30,82
