name;birthday;customer;orderdate;product;units;unitprice
Belinda;1985-04-19 00:00:00;Solutions Omega Network LLC;2016-07-10 13:48:03;iPhone;8;780,45
Gladys;1983-05-28 00:00:00;Galaxy Signal Network Organization;2016-07-04 13:48:03;Thriller record;48;19,64
Laverne;1988-11-18 00:00:00;Network Graphics West Corporation;2016-07-05 13:48:03;Thriller record;11;17,87
Aurora;1977-09-23 00:00:00;Design Resource Future Inc;2016-07-14 13:48:03;PlayStation;38;264,29
Marty;1978-01-20 00:00:00;Frontier People General Incorporated;2016-07-21 13:48:03;iPhone;31;421,55
Maynard;1984-12-14 00:00:00;Design Venture Limited;2016-07-11 13:48:03;iPad;5;527,87
Cornell;1963-07-02 00:00:00;Technology Direct Star Limited;2016-07-15 13:48:03;banana;20;10
Franklyn;1956-09-15 00:00:00;Star East South LLC;2016-07-18 13:48:03;Harry Potter book;37;17,66
Mindy;1959-10-06 00:00:00;Pacific Vision Electronics Co;2016-07-19 13:48:03;Harry Potter book;28;15,64
Tristan;1968-03-02 00:00:00;Galaxy Architecture Systems Corporation;2016-07-25 13:48:03;Rubik’s Cube;44;16,15
Kerry;1982-04-20 00:00:00;Medicine Direct Incorporated;2016-07-17 13:48:03;banana;43;10
Alton;1984-01-15 00:00:00;Alpha Industries;2016-07-26 13:48:03;banana;15;10
Annette;1976-03-24 00:00:00;East People Co;2016-06-30 13:48:03;Harry Potter book;35;15,86
Gracie;1978-05-07 00:00:00;Resource Virtual Limited;2016-07-14 13:48:03;Corolla;26;21977,52
Maynard;1984-12-14 00:00:00;Design Venture Limited;2016-07-17 13:48:03;Harry Potter book;39;13,41
Daphne;1967-10-17 00:00:00;West Solutions Limited;2016-07-12 13:48:03;Rubik’s Cube;2;16,1
Chet;1980-12-18 00:00:00;Vision Speed International;2016-07-28 13:48:03;Star Wars;9;10,07
Freddie;1981-09-11 00:00:00;General Limited;2016-07-14 13:48:03;iPhone;3;790,45
Maynard;1984-12-14 00:00:00;Design Venture Limited;2016-07-14 13:48:03;banana;47;10
Herbert;1977-09-08 00:00:00;Provider Adventure Group;2016-07-13 13:48:03;iPhone;27;895,91
Olin;1998-12-29 00:00:00;Design Research Agency;2016-07-11 13:48:03;iPhone;30;510,81
Vickie;1980-05-29 00:00:00;Source Industries Alpha Co;2016-07-09 13:48:03;banana;35;10
Niki;1975-04-12 00:00:00;Network General Federated Industries;2016-07-11 13:48:03;PlayStation;14;294,46
Gayle;1980-07-15 00:00:00;Internet Power International;2016-07-05 13:48:03;Lipitor;16;10,47
Daphne;1967-10-17 00:00:00;West Solutions Limited;2016-07-24 13:48:03;iPhone;14;895,5
Shawn;1980-07-14 00:00:00;Universal Frontier Adventure Corporation;2016-07-11 13:48:03;Lipitor;5;11,97
Jackie;1956-06-27 00:00:00;Frontier Graphics Resource LLC;2016-07-03 13:48:03;Harry Potter book;11;25,02
Jamaal;1983-06-22 00:00:00;Data Industries Organization;2016-07-27 13:48:03;Corolla;10;23388,35
Adelina;1952-03-15 00:00:00;Speed Network Vision Group;2016-07-02 13:48:03;PlayStation;43;207,59
Joan;1986-09-09 00:00:00;Galaxy Corporation;2016-07-18 13:48:03;Lipitor;41;11,84
Pasquale;1959-07-26 00:00:00;Max Vision Limited;2016-07-20 13:48:03;Star Wars;38;8,5
Neva;1996-05-27 00:00:00;Design Agency;2016-07-09 13:48:03;Corolla;23;24561,22
Leanne;1993-05-14 00:00:00;Technology Limited;2016-07-11 13:48:03;iPad;50;448,44
Chance;1965-02-28 00:00:00;Resource International;2016-07-08 13:48:03;PlayStation;48;244,16
Leigh;1993-08-01 00:00:00;South Consulting Corporation;2016-07-25 13:48:03;PlayStation;28;289,4
Blair;1969-02-27 00:00:00;Venture Interactive Group;2016-07-28 13:48:03;Star Wars;23;10,74
Roderick;1973-06-14 00:00:00;Network Industries;2016-07-09 13:48:03;Thriller record;3;10,05
Jonathan;1986-09-11 00:00:00;Research Industries;2016-07-09 13:48:03;Corolla;50;20696,08
Reid;1979-01-21 00:00:00;Net Architecture Signal Corporation;2016-07-12 13:48:03;Thriller record;2;16,35
Marcia;1952-10-17 00:00:00;Graphics Systems Corporation;2016-07-24 13:48:03;Corolla;5;24844,14
Daniel;1978-03-05 00:00:00;Studio East Industries;2016-07-23 13:48:03;iPad;3;519,81
Angie;1979-03-19 00:00:00;Software Resource Incorporated;2016-07-18 13:48:03;Thriller record;33;14,84
Retha;1963-06-17 00:00:00;Hill Net Building Agency;2016-07-17 13:48:03;Harry Potter book;47;19,99
Jeromy;1971-09-02 00:00:00;Data International;2016-07-28 13:48:03;Lipitor;11;11,83
Marty;1978-01-20 00:00:00;Frontier People General Incorporated;2016-07-21 13:48:03;iPhone;29;516,23
Tuan;1980-05-25 00:00:00;Universal Adventure Max International;2016-07-04 13:48:03;Harry Potter book;23;33,65
Millard;1980-09-08 00:00:00;Construction Organization;2016-06-30 13:48:03;Harry Potter book;33;15,89
Michael;1985-05-26 00:00:00;Advanced People Telecom Incorporated;2016-07-03 13:48:03;iPad;14;505,08
Scarlett;1976-09-27 00:00:00;People Galaxy Incorporated;2016-07-24 13:48:03;iPad;43;647,13
Sandra;1968-01-21 00:00:00;Net LLC;2016-07-26 13:48:03;Rubik’s Cube;48;18,06
Ilene;1979-06-02 00:00:00;Innovation Federated Industries;2016-07-27 13:48:03;Harry Potter book;10;6,55
Gracie;1974-05-03 00:00:00;Telecom Pacific Universal Organization;2016-07-04 13:48:03;iPhone;50;702,35
Maggie;1959-07-21 00:00:00;Hill People Industries Co;2016-07-18 13:48:03;iPad;24;550,38
Lenora;1998-03-27 00:00:00;Electronic Advanced Agency;2016-07-09 13:48:03;Rubik’s Cube;11;16,6
Shellie;1953-08-09 00:00:00;Studio Corporation;2016-07-14 13:48:03;Rubik’s Cube;38;16,63
Joan;1986-09-09 00:00:00;Galaxy Corporation;2016-07-03 13:48:03;Harry Potter book;3;25
Delbert;1969-04-07 00:00:00;Architecture Galaxy Building Industries;2016-07-04 13:48:03;Corolla;50;20429,98
Jimmie;1965-06-04 00:00:00;Star Limited;2016-07-14 13:48:03;Lipitor;41;11,01
Rich;1980-11-27 00:00:00;Technology Group;2016-07-20 13:48:03;Corolla;21;24967,31
Johnathon;1968-07-28 00:00:00;Advanced Incorporated;2016-07-08 13:48:03;iPad;3;676,63
Odis;1985-07-05 00:00:00;Technology International;2016-07-06 13:48:03;Lipitor;20;10,84
Wilmer;1983-01-27 00:00:00;Federated Analysis Interactive LLC;2016-07-08 13:48:03;Thriller record;2;12,5
Whitney;1961-08-30 00:00:00;North Industries Industries;2016-07-26 13:48:03;PlayStation;15;231,88
Marion;1962-12-04 00:00:00;Virtual Limited;2016-07-14 13:48:03;Corolla;41;21389,06
Chance;1965-02-28 00:00:00;Resource International;2016-07-21 13:48:03;PlayStation;24;227,76
Leota;1970-07-29 00:00:00;Signal Max Agency;2016-07-01 13:48:03;Corolla;24;22733,14
Wade;1990-10-20 00:00:00;Telecom Universal Inc;2016-07-19 13:48:03;Rubik’s Cube;27;16,42
Leanne;1993-05-14 00:00:00;Technology Limited;2016-07-26 13:48:03;iPhone;32;692,06
Maynard;1984-12-14 00:00:00;Design Venture Limited;2016-07-10 13:48:03;Thriller record;32;12,48
Dewitt;1985-03-03 00:00:00;Building Future Provider Inc;2016-07-20 13:48:03;iPhone;44;744,17
Jannette;1973-09-10 00:00:00;Architecture Technology Solutions Corporation;2016-07-01 13:48:03;Rubik’s Cube;32;18,42
Belinda;1985-04-19 00:00:00;Solutions Omega Network LLC;2016-07-16 13:48:03;Lipitor;20;10,36
Doretha;1969-08-08 00:00:00;Industries Systems Bell Group;2016-07-16 13:48:03;Rubik’s Cube;9;15,71
Jannette;1973-09-10 00:00:00;Architecture Technology Solutions Corporation;2016-07-09 13:48:03;banana;42;10
Otis;1973-02-24 00:00:00;Star Virtual Incorporated;2016-07-23 13:48:03;Harry Potter book;17;32,39
Julian;1980-12-14 00:00:00;Bell Inc;2016-07-05 13:48:03;Rubik’s Cube;26;18,47
Ladonna;1974-12-14 00:00:00;West Building Digital Limited;2016-07-03 13:48:03;Star Wars;2;10,63
Ilene;1979-06-02 00:00:00;Innovation Federated Industries;2016-07-09 13:48:03;banana;46;10
Earle;1967-01-01 00:00:00;Solutions Inc;2016-07-06 13:48:03;Rubik’s Cube;7;16,93
Augusta;1985-02-02 00:00:00;People Medicine Federated Co;2016-07-21 13:48:03;Corolla;1;23675,5
Autumn;1970-04-02 00:00:00;Frontier Corporation;2016-07-15 13:48:03;Thriller record;3;9,64
Craig;1960-06-24 00:00:00;Telecom Digital Organization;2016-07-09 13:48:03;PlayStation;32;280,77
Kisha;1986-11-10 00:00:00;Innovation International;2016-07-05 13:48:03;iPhone;12;639,07
Terese;1985-06-17 00:00:00;Industries Limited;2016-07-06 13:48:03;Thriller record;29;19,32
Jarvis;1975-08-18 00:00:00;Electronic Co;2016-07-05 13:48:03;iPad;14;559,3
Larissa;1991-04-13 00:00:00;Power Virtual Organization;2016-07-25 13:48:03;Harry Potter book;44;6,46
Gracie;1978-05-07 00:00:00;Resource Virtual Limited;2016-07-18 13:48:03;Thriller record;27;19,52
Anastasia;1978-08-20 00:00:00;West Net Adventure Incorporated;2016-07-23 13:48:03;Corolla;17;20755,61
Nathan;1980-03-06 00:00:00;Resource Future Construction Incorporated;2016-07-22 13:48:03;Rubik’s Cube;35;18
Elwood;1955-10-10 00:00:00;Solutions Innovation Co;2016-07-06 13:48:03;PlayStation;36;295,7
Jesica;1987-08-15 00:00:00;Network Solutions Group;2016-07-04 13:48:03;Rubik’s Cube;45;16,87
Maritza;1985-05-09 00:00:00;Max Technology Incorporated;2016-07-25 13:48:03;banana;3;10
Araceli;1951-10-15 00:00:00;Vision Co;2016-07-06 13:48:03;PlayStation;41;248,14
Collin;1985-01-23 00:00:00;Venture Industries;2016-07-01 13:48:03;iPhone;2;632,15
Erna;1968-06-05 00:00:00;Bell Star Corporation;2016-07-12 13:48:03;banana;37;10
Antony;1973-05-04 00:00:00;Solutions Innovation Telecom Organization;2016-07-14 13:48:03;Star Wars;24;8,84
Erna;1968-06-05 00:00:00;Bell Star Corporation;2016-07-27 13:48:03;Corolla;11;24525,4
Darrel;1978-02-15 00:00:00;South Agency;2016-07-11 13:48:03;Harry Potter book;35;14,21
Eli;1982-11-21 00:00:00;Direct Net Group;2016-07-17 13:48:03;iPhone;5;513,63
Ron;1978-12-13 00:00:00;Vision Inc;2016-07-04 13:48:03;banana;28;10
Joanne;1998-07-12 00:00:00;Hardware Studio Contract LLC;2016-07-10 13:48:03;Corolla;43;23250,64
Antonio;1987-01-24 00:00:00;Contract Analysis Interactive Corporation;2016-07-09 13:48:03;iPhone;39;795,84
Dolores;1994-07-26 00:00:00;Technology Limited;2016-07-10 13:48:03;iPhone;12;710,36
Retha;1963-06-17 00:00:00;Hill Net Building Agency;2016-07-28 13:48:03;iPad;33;903
Lanny;1986-04-04 00:00:00;Vision Telecom Adventure Limited;2016-06-30 13:48:03;Corolla;5;21853,92
Francisca;1963-03-24 00:00:00;Building Resource Star Co;2016-07-06 13:48:03;Star Wars;2;11,72
Maritza;1985-05-09 00:00:00;Max Technology Incorporated;2016-07-25 13:48:03;Thriller record;9;14,19
Saundra;1990-04-20 00:00:00;Internet Inc;2016-07-05 13:48:03;Harry Potter book;13;26,11
Pablo;1964-04-14 00:00:00;Industries Power Net Agency;2016-07-25 13:48:03;Thriller record;11;16,74
Chong;1972-09-22 00:00:00;General Technology Co;2016-06-30 13:48:03;PlayStation;5;220,26
Mayra;1985-03-06 00:00:00;Building Power Advanced Incorporated;2016-07-26 13:48:03;PlayStation;46;214,82
Jay;1980-06-26 00:00:00;Analysis West Limited;2016-07-04 13:48:03;Corolla;46;24129,19
Autumn;1970-04-02 00:00:00;Frontier Corporation;2016-07-16 13:48:03;iPad;22;536,57
Chang;1972-04-23 00:00:00;Star Alpha Industries;2016-07-14 13:48:03;Rubik’s Cube;43;17,31
Michael;1985-05-26 00:00:00;Advanced People Telecom Incorporated;2016-07-04 13:48:03;iPad;50;748,35
Pablo;1964-04-14 00:00:00;Industries Power Net Agency;2016-07-10 13:48:03;Thriller record;38;15,67
Dick;1979-03-21 00:00:00;Technology Contract Co;2016-07-25 13:48:03;Harry Potter book;41;18,49
Angelica;1985-12-27 00:00:00;Net Hardware Co;2016-07-15 13:48:03;PlayStation;38;294,34
Jeromy;1971-09-02 00:00:00;Data International;2016-07-12 13:48:03;Lipitor;31;10,83
Howard;1961-01-31 00:00:00;Federated Agency;2016-07-03 13:48:03;banana;41;10
Damaris;1984-06-01 00:00:00;North Innovation Vision Inc;2016-07-16 13:48:03;Lipitor;35;11,56
Marquita;1981-11-09 00:00:00;Direct Limited;2016-07-16 13:48:03;Harry Potter book;41;30,64
Bridgette;1976-10-20 00:00:00;Solutions Industries;2016-07-21 13:48:03;Rubik’s Cube;44;17,77
Wilmer;1983-01-27 00:00:00;Federated Analysis Interactive LLC;2016-07-16 13:48:03;banana;37;10
Ed;1981-07-18 00:00:00;Pacific Electronics Direct Agency;2016-07-15 13:48:03;Lipitor;10;11,27
Marcia;1952-10-17 00:00:00;Graphics Systems Corporation;2016-06-30 13:48:03;Harry Potter book;40;25,29
Annmarie;1982-06-04 00:00:00;Atlantic Corporation;2016-07-14 13:48:03;iPad;7;770,2
Odis;1985-07-05 00:00:00;Technology International;2016-07-05 13:48:03;iPhone;29;409,54
Roderick;1973-06-14 00:00:00;Network Industries;2016-07-12 13:48:03;Harry Potter book;21;33,16
Marty;1978-01-20 00:00:00;Frontier People General Incorporated;2016-07-17 13:48:03;iPhone;3;833,01
Abdul;1979-01-29 00:00:00;Architecture Incorporated;2016-07-19 13:48:03;iPad;12;1006,44
Cory;1987-03-24 00:00:00;Virtual Signal Innovation Inc;2016-07-04 13:48:03;Corolla;7;20098,17
Jeromy;1971-09-02 00:00:00;Data International;2016-07-07 13:48:03;Lipitor;46;10,57
Jannette;1973-09-10 00:00:00;Architecture Technology Solutions Corporation;2016-07-17 13:48:03;Harry Potter book;30;21,06
Amber;1981-02-07 00:00:00;Provider Limited;2016-07-11 13:48:03;Thriller record;26;17,66
Scarlett;1976-09-27 00:00:00;People Galaxy Incorporated;2016-07-18 13:48:03;Thriller record;31;14,96
Raymond;1981-07-07 00:00:00;Medicine Graphics Industries;2016-07-21 13:48:03;iPhone;20;841,44
Leota;1970-07-29 00:00:00;Signal Max Agency;2016-07-28 13:48:03;banana;34;10
Jerald;1978-07-07 00:00:00;Star Adventure Group;2016-06-30 13:48:03;Harry Potter book;8;24,57
Wendell;1979-08-26 00:00:00;Vision Application Industries Organization;2016-07-27 13:48:03;iPad;42;693,32
Lacy;1978-07-01 00:00:00;Hill Group;2016-07-21 13:48:03;iPhone;12;854,32
Doris;1978-04-05 00:00:00;North Organization;2016-07-14 13:48:03;Star Wars;35;11,54
Miguel;1966-07-30 00:00:00;Software Power International;2016-07-15 13:48:03;Rubik’s Cube;18;17,31
Faustino;1980-02-04 00:00:00;Analysis Limited;2016-07-07 13:48:03;PlayStation;46;265,4
Miguel;1966-07-30 00:00:00;Software Power International;2016-06-30 13:48:03;Thriller record;44;17,08
Tuan;1980-05-25 00:00:00;Universal Adventure Max International;2016-07-03 13:48:03;iPhone;9;757,6
Saundra;1990-04-20 00:00:00;Internet Inc;2016-07-11 13:48:03;Lipitor;28;11,77
Carmine;1972-05-25 00:00:00;Graphics Design LLC;2016-07-16 13:48:03;banana;21;10
Ellsworth;1979-03-18 00:00:00;Application Systems Group;2016-07-25 13:48:03;Rubik’s Cube;4;16,95
Alecia;1984-02-11 00:00:00;Internet Hill Studio Incorporated;2016-07-28 13:48:03;iPad;1;644,11
Kelli;1982-05-10 00:00:00;Building Construction Group;2016-06-30 13:48:03;banana;26;10
Kate;1985-06-29 00:00:00;Interactive Industries;2016-07-09 13:48:03;Rubik’s Cube;47;18,84
Beau;1981-10-16 00:00:00;Power Resource Systems Industries;2016-07-10 13:48:03;Corolla;13;21333,25
Esther;1982-05-23 00:00:00;Universal Electronic International;2016-07-28 13:48:03;banana;19;10
Garth;1983-12-02 00:00:00;Design Agency;2016-07-14 13:48:03;Harry Potter book;48;28,19
Tommie;1983-08-29 00:00:00;Power Application Co;2016-07-19 13:48:03;Corolla;35;21385,47
Antony;1973-05-04 00:00:00;Solutions Innovation Telecom Organization;2016-07-01 13:48:03;Lipitor;36;11,75
Scott;1969-06-12 00:00:00;Frontier Inc;2016-07-16 13:48:03;iPad;9;361,78
Otis;1973-02-24 00:00:00;Star Virtual Incorporated;2016-07-23 13:48:03;banana;48;10
Colby;1982-01-31 00:00:00;General Group;2016-07-24 13:48:03;Thriller record;23;8,28
Robbin;1979-12-01 00:00:00;Interactive Net LLC;2016-07-18 13:48:03;PlayStation;13;200,8
Mayra;1985-03-06 00:00:00;Building Power Advanced Incorporated;2016-07-20 13:48:03;Rubik’s Cube;34;16,7
Isreal;1979-06-24 00:00:00;Pacific International;2016-07-10 13:48:03;Corolla;41;24879,32
Damaris;1984-06-01 00:00:00;North Innovation Vision Inc;2016-07-18 13:48:03;iPhone;13;592,99
Amber;1981-02-07 00:00:00;Provider Limited;2016-07-19 13:48:03;Corolla;38;23149,78
Ron;1978-12-13 00:00:00;Vision Inc;2016-07-12 13:48:03;iPad;18;444,65
Jack;1976-01-03 00:00:00;Net Industries;2016-07-04 13:48:03;Rubik’s Cube;3;15,47
Olive;1980-09-13 00:00:00;Data Building Corporation;2016-07-05 13:48:03;Corolla;41;21952,38
Maximo;1970-11-19 00:00:00;Vision Direct Electronics Group;2016-07-19 13:48:03;Star Wars;4;10,54
Giuseppe;1982-01-11 00:00:00;Hardware Speed Corporation;2016-07-08 13:48:03;Lipitor;18;11,49
Lemuel;1985-09-01 00:00:00;Analysis Graphics Provider Incorporated;2016-07-07 13:48:03;Rubik’s Cube;44;15,73
Cori;1986-11-05 00:00:00;Signal Industries;2016-07-12 13:48:03;iPhone;30;649,14
Arnoldo;1992-05-25 00:00:00;Star General Architecture LLC;2016-07-15 13:48:03;Rubik’s Cube;16;17,01
Odis;1985-07-05 00:00:00;Technology International;2016-07-16 13:48:03;PlayStation;31;298,22
Madge;1972-02-04 00:00:00;Frontier Alpha Future Co;2016-07-05 13:48:03;Harry Potter book;29;31,92
Dong;1970-09-06 00:00:00;Solutions Contract Software Corporation;2016-07-01 13:48:03;PlayStation;45;214,58
Elyse;1982-12-24 00:00:00;General Corporation;2016-07-18 13:48:03;Rubik’s Cube;27;18,52
Marguerite;1979-08-23 00:00:00;Galaxy Research Corporation;2016-07-19 13:48:03;iPad;13;342,89
Odis;1985-07-05 00:00:00;Technology International;2016-07-05 13:48:03;Harry Potter book;43;9,15
Arnoldo;1992-05-25 00:00:00;Star General Architecture LLC;2016-07-23 13:48:03;iPhone;19;878,79
Dena;1982-01-16 00:00:00;Source Agency;2016-07-11 13:48:03;Rubik’s Cube;3;15,09
Tristan;1968-03-02 00:00:00;Galaxy Architecture Systems Corporation;2016-07-21 13:48:03;iPad;29;980,17
Darron;1971-10-19 00:00:00;Interactive International;2016-07-01 13:48:03;Corolla;50;22776,03
Kasey;1967-10-23 00:00:00;Solutions Star Max Incorporated;2016-07-14 13:48:03;Star Wars;6;11,71
Orlando;1976-06-10 00:00:00;Source LLC;2016-07-16 13:48:03;Harry Potter book;39;11,01
Mitzi;1978-06-28 00:00:00;Design Solutions Co;2016-07-13 13:48:03;iPad;46;333,48
Rudolph;1959-10-15 00:00:00;Network Software West Inc;2016-07-21 13:48:03;Thriller record;28;12,2
Benito;1974-04-11 00:00:00;Star Organization;2016-07-18 13:48:03;Star Wars;8;10,06
Marion;1962-12-04 00:00:00;Virtual Limited;2016-07-04 13:48:03;Harry Potter book;6;28,09
Mayra;1985-03-06 00:00:00;Building Power Advanced Incorporated;2016-07-06 13:48:03;iPad;35;782,68
Carmine;1972-05-25 00:00:00;Graphics Design LLC;2016-07-11 13:48:03;Lipitor;22;10,38
Gayle;1980-07-15 00:00:00;Internet Power International;2016-07-07 13:48:03;iPad;40;875,16
Lemuel;1985-09-01 00:00:00;Analysis Graphics Provider Incorporated;2016-07-13 13:48:03;banana;19;10
Maggie;1959-07-21 00:00:00;Hill People Industries Co;2016-07-10 13:48:03;Lipitor;27;10,07
Ethan;1952-12-08 00:00:00;Application Industries;2016-07-21 13:48:03;Harry Potter book;39;24,4
Rudolph;1959-10-15 00:00:00;Network Software West Inc;2016-07-19 13:48:03;Rubik’s Cube;9;15,11
Annmarie;1982-06-04 00:00:00;Atlantic Corporation;2016-07-13 13:48:03;Thriller record;19;9,16
Chang;1984-02-05 00:00:00;Venture Alpha Corporation;2016-07-13 13:48:03;Harry Potter book;24;28,21
Ervin;1977-10-14 00:00:00;Provider Agency;2016-07-09 13:48:03;iPhone;39;663,83
